sample,time,s,sDot,sDDot,sDDDot,arcLength,tcpSpeed,px,py,pz,qw,qx,qy,qz,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,positionError,orientationError,ikIterations
59,2.950000000000,0.525000000000,0.200000000000,0.000000000000,0.000000000000,0.262500000000,0.100000000000,-0.159462121751,-0.451955508345,0.234227540927,0.257795938842,0.540382397687,-0.074008543511,0.797527964195,0.843091708927,-1.049961312234,1.605711107336,0.458932473215,-0.497051166378,0.438935857164,0.166911172696,-0.038641770852,0.129460332225,0.137407017091,0.016030884003,-0.223293627456,7.947805830697e-05,6.891044210735e-05,7
60,3.000000000000,0.535000000000,0.200000000000,0.000000000000,0.000000000000,0.267500000000,0.100000000000,-0.154462121751,-0.451955508345,0.234227540927,0.256401407315,0.539420489619,-0.073342416178,0.798689391250,0.851486526608,-1.051829567527,1.612116211370,0.465899444798,-0.496259657741,0.427658214989,0.168884127963,-0.036083734614,0.126752489218,0.141268463350,0.015598794085,-0.227826532584,7.948034425838e-05,6.892289486250e-05,7
61,3.050000000000,0.545000000000,0.200000000000,0.000000000000,0.000000000000,0.272500000000,0.100000000000,-0.149462121751,-0.451955508345,0.234227540927,0.255005680284,0.538456066436,-0.072675946877,0.799847094316,0.859980121723,-1.053569685695,1.618386356258,0.473059319550,-0.495491286970,0.416153203906,0.170861674489,-0.033517061718,0.124061988727,0.145120998961,0.015104360264,-0.232385383057,7.948247740925e-05,6.893574155689e-05,7
62,3.100000000000,0.555000000000,0.200000000000,0.000000000000,0.000000000000,0.277500000000,0.100000000000,-0.144462121751,-0.451955508345,0.234227540927,0.253608764258,0.537489132635,-0.072009138715,0.801001067997,0.868572694057,-1.055181273699,1.624522410243,0.480411544694,-0.494749221714,0.404419676683,0.172842593254,-0.030943380133,0.121388870622,0.148960173956,0.014545592241,-0.236963927550,7.948445202320e-05,6.894899163156e-05,7
63,3.150000000000,0.565000000000,0.200000000000,0.000000000000,0.000000000000,0.282500000000,0.100000000000,-0.139462121751,-0.451955508345,0.234227540927,0.252210665750,0.536519692725,-0.071341994801,0.802151306911,0.877264381049,-1.056664023708,1.630525243320,0.487955336946,-0.494036727745,0.392456811151,0.174825609624,-0.028364469278,0.118733159102,0.152781218592,0.013920562148,-0.241555410668,7.948626194013e-05,6.896263841445e-05,7
64,3.200000000000,0.575000000000,0.200000000000,0.000000000000,0.000000000000,0.287500000000,0.100000000000,-0.134462121751,-0.451955508345,0.234227540927,0.250811391278,0.535547751225,-0.070674518247,0.803297805695,0.886055255019,-1.058017720627,1.636395726153,0.495689666554,-0.493357165499,0.380264135616,0.176809393494,-0.025782257472,0.116094850736,0.156579046018,0.013227418309,-0.246152565907,7.948790058192e-05,6.897669776571e-05,7
65,3.250000000000,0.585000000000,0.200000000000,0.000000000000,0.000000000000,0.292500000000,0.100000000000,-0.129462121751,-0.451955508345,0.234227540927,0.249410947367,0.534573312667,-0.070006712164,0.804440559003,0.894945320398,-1.059242249456,1.642134728393,0.503613241547,-0.492713985915,0.367841554560,0.178792559640,-0.023198818045,0.113473901945,0.160348257699,0.012464399768,-0.250747612192,7.948936096329e-05,6.899117265159e-05,7
66,3.300000000000,0.595000000000,0.200000000000,0.000000000000,0.000000000000,0.297500000000,0.100000000000,-0.124462121751,-0.451955508345,0.234227540927,0.248009340547,0.533596381596,-0.069338579666,0.805579561508,0.903934510983,-1.060337602431,1.647743116348,0.511724492324,-0.492110725523,0.355189374397,0.180773668292,-0.020616364015,0.110870215998,0.164083151904,0.011629851512,-0.255332254472,7.949063570697e-05,6.900607889934e-05,7
67,3.350000000000,0.605000000000,0.200000000000,0.000000000000,0.000000000000,0.302500000000,0.100000000000,-0.119462121751,-0.451955508345,0.234227540927,0.246606577352,0.532616962565,-0.068670123869,0.806714807899,0.913022687227,-1.061303885857,1.653221749993,0.520021556738,-0.491551000763,0.342308329113,0.182751225936,-0.018037241210,0.108283629636,0.167777735512,0.010722240316,-0.259897688858,7.949171706635e-05,6.902140979543e-05,7
68,3.400000000000,0.615000000000,0.200000000000,0.000000000000,0.000000000000,0.307500000000,0.100000000000,-0.114462121751,-0.451955508345,0.234227540927,0.245202664324,0.531635060141,-0.068001347888,0.807846292882,0.922209633577,-1.062141326552,1.658571479311,0.528502265875,-0.491038501491,0.329199605511,0.184723686367,-0.015463919751,0.105713899446,0.171425739392,0.009740171115,-0.264434612781,7.949259695328e-05,6.903716827326e-05,7
69,3.450000000000,0.625000000000,0.200000000000,0.000000000000,0.000000000000,0.312500000000,0.100000000000,-0.109462121751,-0.451955508345,0.234227540927,0.243797608008,0.530650678903,-0.067332254843,0.808974011181,0.931495055864,-1.062850277832,1.663793139938,0.537164130677,-0.490576983652,0.315864867834,0.186689451987,-0.012898983819,0.103160688152,0.175020637600,0.008682403790,-0.268933240638,7.949326697395e-05,6.905335404008e-05,7
70,3.500000000000,0.635000000000,0.200000000000,0.000000000000,0.000000000000,0.317500000000,0.100000000000,-0.104462121751,-0.451955508345,0.234227540927,0.242391414955,0.529663823441,-0.066662847852,0.810097957540,0.940878578775,-1.063431224934,1.668887548127,0.546004329635,-0.490170261112,0.302306281448,0.188646875383,-0.010345119649,0.100623550990,0.178555670550,0.007547870231,-0.273383325345,7.949371847406e-05,6.906998608418e-05,7
71,3.550000000000,0.645000000000,0.200000000000,0.000000000000,0.000000000000,0.322500000000,0.100000000000,-0.099462121751,-0.451955508345,0.234227540927,0.240984091723,0.528674498356,-0.065993130038,0.811218126716,0.950359743402,-1.063884789797,1.673855495037,0.555019697732,-0.489822196629,0.288526535300,0.190594261165,-0.007805101731,0.098101922394,0.182023872334,0.006335691531,-0.277774186190,7.949394259091e-05,6.908703194342e-05,7
72,3.600000000000,0.655000000000,0.200000000000,0.000000000000,0.000000000000,0.327500000000,0.100000000000,-0.094462121751,-0.451955508345,0.234227540927,0.239575644872,0.527682708260,-0.065323104523,0.812334513487,0.959938004892,-1.064211735107,1.678697740366,0.564206716868,-0.489536691959,0.274528862829,0.192529868097,-0.005281777214,0.095595103208,0.185418102254,0.005045195133,-0.282094743291,7.949393031683e-05,6.910450737742e-05,7
73,3.650000000000,0.665000000000,0.200000000000,0.000000000000,0.000000000000,0.332500000000,0.100000000000,-0.089462121751,-0.451955508345,0.234227540927,0.238166080970,0.526688457779,-0.064652774431,0.813447112648,0.969612730212,-1.064412967519,1.683415005358,0.573561507958,-0.489317677115,0.260317060971,0.194451911507,-0.002778048549,0.093102248698,0.188731080609,0.003675931738,-0.286333558928,7.949367257128e-05,6.912239599868e-05,7
74,3.700000000000,0.675000000000,0.200000000000,0.000000000000,0.000000000000,0.337500000000,0.100000000000,-0.084462121751,-0.451955508345,0.234227540927,0.236755406590,0.525691751547,-0.063982142887,0.814555919012,0.979383196043,-1.064489539962,1.688007965236,0.583079824929,-0.489169098785,0.245895506936,0.196358566001,-0.000296854451,0.090622357618,0.191955428661,0.002227691773,-0.290478885871,7.949316028319e-05,6.914068785202e-05,7
75,3.750000000000,0.685000000000,0.200000000000,0.000000000000,0.000000000000,0.342500000000,0.100000000000,-0.079462121751,-0.451955508345,0.234227540927,0.235343628308,0.524692594213,-0.063311213019,0.815660927407,0.989248586812,-1.064442652964,1.692477241120,0.592757050824,-0.489094907938,0.231269172384,0.198247968461,0.002158850715,0.088154262637,0.195083712669,0.000700521190,-0.294518722765,7.949238448330e-05,6.915938261749e-05,7
76,3.800000000000,0.695000000000,0.200000000000,0.000000000000,0.000000000000,0.347500000000,0.100000000000,-0.074462121751,-0.451955508345,0.234227540927,0.233930752707,0.523690990434,-0.062639987954,0.816762132683,0.999207992889,-1.064273654891,1.696823391499,0.602588196196,-0.489099046666,0.216443634659,0.200118221350,0.004586118959,0.085696622401,0.198108491751,-0.000905263641,-0.298440876485,7.949133640645e-05,6.917845429055e-05,7
77,3.850000000000,0.705000000000,0.200000000000,0.000000000000,0.000000000000,0.352500000000,0.100000000000,-0.069462121751,-0.451955508345,0.234227540927,0.232516786375,0.522686944882,-0.061968470823,0.817859529704,1.009260408947,-1.063984041068,1.701046903360,0.612567899999,-0.489185434302,0.201425084735,0.201967396301,0.006982031910,0.083247915539,0.201022369261,-0.002589062184,-0.302233031225,7.949000760245e-05,6.919788651540e-05,7
78,3.900000000000,0.715000000000,0.200000000000,0.000000000000,0.000000000000,0.357500000000,0.100000000000,-0.064462121751,-0.451955508345,0.234227540927,0.231101735905,0.521680462237,-0.061296664755,0.818953113354,1.019404732519,-1.063575451700,1.705148183053,0.622690433122,-0.489357952885,0.186220331537,0.203793538010,0.009343725032,0.080806436892,0.203818047260,-0.004349977392,-0.305882823963,7.948839005413e-05,6.921764370126e-05,7
79,3.950000000000,0.725000000000,0.200000000000,0.000000000000,0.000000000000,0.362500000000,0.100000000000,-0.059462121751,-0.451955508345,0.234227540927,0.229685607894,0.520671547192,-0.060624572885,0.820042878534,1.029639762748,-1.063049668565,1.709127547049,0.632949704725,-0.489620432041,0.170836802339,0.205594668400,0.011668412531,0.078370296236,0.206488383576,-0.006186805008,-0.309377925772,7.948647630524e-05,6.923772236296e-05,7
80,4.000000000000,0.735000000000,0.200000000000,0.000000000000,0.000000000000,0.367500000000,0.100000000000,-0.054462121751,-0.451955508345,0.234227540927,0.228268408946,0.519660204451,-0.059952198345,0.821128820162,1.039964199359,-1.062408610447,1.712985212677,0.643339271480,-0.489976633385,0.155282538960,0.207368791079,0.013953412627,0.075937419738,0.209026450819,-0.008098024775,-0.312706128262,7.948425958876e-05,6.925806771813e-05,7
81,4.050000000000,0.745000000000,0.200000000000,0.000000000000,0.000000000000,0.372500000000,0.100000000000,-0.049462121751,-0.451955508345,0.234227540927,0.226850145669,0.518646438731,-0.059279544270,0.822210933175,1.050376641856,-1.061654327302,1.716721289023,0.653852349807,-0.490430234519,0.139566189513,0.209113896044,0.016196172842,0.073505554358,0.211425596665,-0.010081793767,-0.315855434330,7.948173396316e-05,6.927864748087e-05,7
82,4.100000000000,0.755000000000,0.200000000000,0.000000000000,0.000000000000,0.377500000000,0.100000000000,-0.044462121751,-0.451955508345,0.234227540927,0.225430824674,0.517630254757,-0.058606613798,0.823289212529,1.060875588963,-1.060788993162,1.720335768113,0.664481831146,-0.490984812762,0.123696995527,0.210827964656,0.018394294902,0.071072275335,0.213679504623,-0.012135942089,-0.318814152176,7.947889444601e-05,6.929942619689e-05,7
83,4.150000000000,0.765000000000,0.200000000000,0.000000000000,0.000000000000,0.382500000000,0.100000000000,-0.039462121751,-0.451955508345,0.234227540927,0.224010452580,0.516611657269,-0.057933410064,0.824363653194,1.071459438321,-1.059814897812,1.723828516556,0.675220300269,-0.491643828728,0.107684774295,0.212508974834,0.020545558874,0.068634996884,0.215782254416,-0.014257971130,-0.321570991437,7.947573714795e-05,6.932034923346e-05,7
84,4.200000000000,0.775000000000,0.200000000000,0.000000000000,0.000000000000,0.387500000000,0.100000000000,-0.034462121751,-0.451955508345,0.234227540927,0.222589036010,0.515590651014,-0.057259936209,0.825434250162,1.082126486447,-1.058734437275,1.727199267801,0.686060056588,-0.492410609875,0.091539896383,0.214154906478,0.022647946108,0.066190986122,0.217728381074,-0.016445054542,-0.324115160151,7.947225940112e-05,6.934137803364e-05,7
85,4.250000000000,0.785000000000,0.200000000000,0.000000000000,0.000000000000,0.392500000000,0.100000000000,-0.029462121751,-0.451955508345,0.234227540927,0.221166581591,0.514567240754,-0.056586195373,0.826500998441,1.092874928969,-1.057550103201,1.730447615168,0.696993138376,-0.493288334182,0.075273258280,0.215763747079,0.024699660561,0.063737380182,0.219512931805,-0.018694042092,-0.326436461147,7.946845988007e-05,6.936243887313e-05,7
86,4.300000000000,0.795000000000,0.200000000000,0.000000000000,0.000000000000,0.397500000000,0.100000000000,-0.024462121751,-0.451955508345,0.234227540927,0.219743095955,0.513541431261,-0.055912190696,0.827563893056,1.103702861155,-1.056264471219,1.733573005819,0.708011349768,-0.494280014084,0.058896250268,0.217333497501,0.026699148125,0.061271206421,0.221131519661,-0.021001466475,-0.328525386378,7.946433871350e-05,6.938348051875e-05,7
87,4.350000000000,0.805000000000,0.200000000000,0.000000000000,0.000000000000,0.402500000000,0.100000000000,-0.019462121751,-0.451955508345,0.234227540927,0.218318585740,0.512513227318,-0.055237925322,0.828622929052,1.114608278719,-1.054880188388,1.736574735810,0.719106290342,-0.495388480829,0.042420719642,0.218862177906,0.028645113545,0.058789405511,0.222580373078,-0.023363553147,-0.330373207680,7.945989758079e-05,6.940443580301e-05,7
88,4.400000000000,0.815000000000,0.200000000000,0.000000000000,0.000000000000,0.407500000000,0.100000000000,-0.014462121751,-0.451955508345,0.234227540927,0.216893057587,0.511482633718,-0.054563402394,0.829678101492,1.125589078945,-1.053399959864,1.739451946370,0.730269387076,-0.496616369399,0.025858929500,0.220347833797,0.030536534605,0.056288857139,0.223856380362,-0.025776233198,-0.331972062407,7.945513979339e-05,6.942522164762e-05,7
89,4.450000000000,0.825000000000,0.200000000000,0.000000000000,0.000000000000,0.412500000000,0.100000000000,-0.009462121751,-0.451955508345,0.234227540927,0.215466518144,0.510449655267,-0.053888625057,0.830729405454,1.136643062099,-1.051826534928,1.742203621524,0.741491928379,-0.497966104149,0.009223513402,0.221788542138,0.032372673266,0.053766407968,0.224957128275,-0.028235159196,-0.333315032436,7.945007035740e-05,6.944577105977e-05,7
90,4.500000000000,0.835000000000,0.200000000000,0.000000000000,0.000000000000,0.417500000000,0.100000000000,-0.004462121751,-0.451955508345,0.234227540927,0.214038974061,0.509414296781,-0.053213596458,0.831776836038,1.147767933159,-1.050162692538,1.744828587167,0.752765099903,-0.499439885319,-0.007472573743,0.223182417526,0.034153083507,0.051218901439,0.225880933952,-0.030735723937,-0.334396215097,7.944469601365e-05,6.946601392743e-05,7
91,4.550000000000,0.845000000000,0.200000000000,0.000000000000,0.000000000000,0.422500000000,0.100000000000,0.000537878249,-0.451955508345,0.234227540927,0.212610431996,0.508376563088,-0.052538319744,0.832820388360,1.158961303852,-1.048411226577,1.747325511668,0.764080021774,-0.501039676543,-0.024216108108,0.224527618379,0.035877615696,0.048643208912,0.226626869501,-0.033273081933,-0.335210784695,7.943902525735e-05,6.948584506585e-05,7
92,4.600000000000,0.855000000000,0.200000000000,0.000000000000,0.000000000000,0.427500000000,0.100000000000,0.005537878249,-0.451955508345,0.234227540927,0.211180898607,0.507336459027,-0.051862798064,0.833860057553,1.170220694997,-1.046574930968,1.749692908058,0.775427786853,-0.502767193512,-0.040993652213,0.225822353105,0.037546417370,0.046036261618,0.227194778749,-0.035842173455,-0.335755043441,7.943306833045e-05,6.950520412918e-05,7
93,4.650000000000,0.865000000000,0.200000000000,0.000000000000,0.000000000000,0.432500000000,0.100000000000,0.010537878249,-0.451955508345,0.234227540927,0.209750380562,0.506293989446,-0.051187034567,0.834895838771,1.181543539162,-1.044656584840,1.751929137830,0.786799499649,-0.504623893888,-0.057791612452,0.227064886200,0.039159930394,0.043395082838,0.227585285761,-0.038437750878,-0.336026460791,7.942683719208e-05,6.952398292321e-05,7
94,4.700000000000,0.875000000000,0.200000000000,0.000000000000,0.000000000000,0.437500000000,0.100000000000,0.015537878249,-0.451955508345,0.234227540927,0.208318884530,0.505249159207,-0.050511032404,0.835927727183,1.192927183617,-1.042658937929,1.754032416342,0.798186315430,-0.506610968600,-0.074596298292,0.228253544270,0.040718884533,0.040716819718,0.227799794912,-0.041054407047,-0.336023700409,7.942034546212e-05,6.954210848014e-05,7
95,4.750000000000,0.885000000000,0.200000000000,0.000000000000,0.000000000000,0.442500000000,0.100000000000,0.020537878249,-0.451955508345,0.234227540927,0.206886417185,0.504201973182,-0.049834794727,0.836955717980,1.204368893589,-1.040584696387,1.756000819802,0.809579479140,-0.508729334593,-0.091393982493,0.229386721895,0.042224287576,0.037998774104,0.227840482461,-0.043686605334,-0.335746634215,7.941360834163e-05,6.955946958530e-05,7
96,4.800000000000,0.895000000000,0.200000000000,0.000000000000,0.000000000000,0.447500000000,0.100000000000,0.025537878249,-0.451955508345,0.234227540927,0.205452985206,0.503152436252,-0.049158324690,0.837979806366,1.215865855806,-1.038436509171,1.757832293753,0.820970363676,-0.510979629133,-0.108170961713,0.230462887335,0.043677412183,0.035238431815,0.227710279744,-0.046328711032,-0.335196343235,7.940664250995e-05,6.957601574864e-05,7
97,4.850000000000,0.905000000000,0.200000000000,0.000000000000,0.000000000000,0.452500000000,0.100000000000,0.030537878249,-0.451955508345,0.234227540927,0.204018595278,0.502100553312,-0.048481625445,0.838999987568,1.227415182323,-1.036216955168,1.759524662983,0.832350507114,-0.513362205696,-0.124913616817,0.231480588020,0.045079779739,0.032433489794,0.227412848278,-0.048975023703,-0.334375105226,7.939946600066e-05,6.959163268705e-05,7
98,4.900000000000,0.915000000000,0.200000000000,0.000000000000,0.000000000000,0.457500000000,0.100000000000,0.035537878249,-0.451955508345,0.234227540927,0.202583254087,0.501046329266,-0.047804700149,0.840016256829,1.239013914608,-1.033928531197,1.761075642732,0.843711648504,-0.515877131503,-0.141608472236,0.232438455786,0.046433141531,0.029581880608,0.226952547222,-0.051619810088,-0.333286369348,7.939209805980e-05,6.960624446579e-05,7
99,4.950000000000,0.925000000000,0.200000000000,0.000000000000,0.000000000000,0.462500000000,0.100000000000,0.040537878249,-0.451955508345,0.234227540927,0.201146968328,0.499989769029,-0.047127551958,0.841028609410,1.250659027901,-1.031573641015,1.762482851044,0.855045761837,-0.518524186705,-0.158242253751,0.233335211836,0.047739457633,0.026681793873,0.226334393789,-0.054257337174,-0.331934718375,7.938455898748e-05,6.961978474061e-05,7
100,5.000000000000,0.935000000000,0.200000000000,0.000000000000,0.000000000000,0.467500000000,0.100000000000,0.045537878249,-0.451955508345,0.234227540927,0.199709744695,0.498930877528,-0.046450184028,0.842037040591,1.262347435792,-1.029154585434,1.763743822119,0.866345087882,-0.521302865221,-0.174801944074,0.233687865486,0.048897915176,0.023689052583,0.225103231662,-0.056759995172,-0.329652054093,7.937686996858e-05,6.963215528314e-05,7
101,5.050000000000,0.944958333333,0.197500000000,-0.100000000000,-2.000000000000,0.472479166667,0.098750000000,0.050517044916,-0.451955508345,0.234227540927,0.198277584125,0.497874086261,-0.045775423233,0.843037368384,1.274027814450,-1.026683849498,1.764851756302,0.877556085003,-0.524200186222,-0.191207459161,0.231067269481,0.049375272189,0.020438092991,0.220971229253,-0.058468750673,-0.323099775764,7.904351408071e-05,6.935329557883e-05,7
102,5.100000000000,0.954666666667,0.190000000000,-0.200000000000,-2.000000000000,0.477333333333,0.095000000000,0.055371211583,-0.451955508345,0.234227540927,0.196880494754,0.496841609148,-0.045117398259,0.844008830866,1.285454162740,-1.024217058215,1.765787631418,0.888442210808,-0.527149740288,-0.207111921650,0.222986665296,0.048582510250,0.016896844245,0.211675029960,-0.058605897214,-0.309001735662,7.707774395630e-05,6.761862581798e-05,7
103,5.150000000000,0.963875000000,0.177500000000,-0.300000000000,-2.000000000000,0.481937500000,0.088750000000,0.059975378249,-0.451955508345,0.234227540927,0.195554558866,0.495860289109,-0.044493079718,0.844926833547,1.296326480979,-1.021825598473,1.766541440727,0.898723587999,-0.530060775944,-0.222107632727,0.208876839698,0.046315873506,0.013294749723,0.196842034345,-0.056816372646,-0.286868151946,7.313478250774e-05,6.412223666652e-05,7
104,5.200000000000,0.972333333333,0.160000000000,-0.400000000000,-2.000000000000,0.486166666667,0.080000000000,0.064204544916,-0.451955508345,0.234227540927,0.194335936380,0.494957168071,-0.043919455593,0.845767123402,1.306341846710,-1.019585470865,1.767117106391,0.908126414242,-0.532831377553,-0.235798736845,0.188697465484,0.042495887420,0.009891247113,0.176600477244,-0.052902370690,-0.256944768568,6.721023065996e-05,5.886674261903e-05,7
105,5.250000000000,0.979791666667,0.137500000000,-0.500000000000,-2.000000000000,0.489895833333,0.068750000000,0.067933711583,-0.451955508345,0.234227540927,0.193260849522,0.494159450050,-0.043413527486,0.846505728037,1.315196227528,-1.017576009731,1.767530565438,0.916383635723,-0.535351013013,-0.247802109584,0.161740517785,0.036906706337,0.006876599232,0.150434735300,-0.046513597748,-0.218538735670,5.930450240692e-05,5.186453992053e-05,7
106,5.300000000000,0.986041666667,0.112500000000,-0.500000000000,0.000000000000,0.493020833333,0.056250000000,0.071058711583,-0.451955508345,0.234227540927,0.192359552612,0.493489984141,-0.042989478617,0.847122979738,1.322515898488,-1.015894800231,1.767804766314,0.923169887772,-0.537482737327,-0.257652610412,0.133017945930,0.030687481209,0.004517346500,0.123048678792,-0.039069966363,-0.178505870918,9.948603270035e-05,8.682559730967e-05,6
107,5.350000000000,0.991041666667,0.087500000000,-0.500000000000,0.000000000000,0.495520833333,0.043750000000,0.073558711583,-0.451955508345,0.234227540927,0.191638262751,0.492953764211,-0.042650183109,0.847615670266,1.328498022121,-1.014507261610,1.767982300088,0.928688503603,-0.539258009649,-0.265652696676,0.104875707398,0.024404476280,0.002837337513,0.096586273764,-0.031316035678,-0.139953478554,8.121592123625e-05,7.076371773078e-05,6
108,5.400000000000,0.994791666667,0.062500000000,-0.500000000000,0.000000000000,0.497395833333,0.031250000000,0.075433711583,-0.451955508345,0.234227540927,0.191097148714,0.492551222138,-0.042395678831,0.847984539800,1.333003469228,-1.013454352603,1.768088500065,0.932828515149,-0.540614340895,-0.271647958267,0.074757636696,0.017506882066,0.001634267700,0.068617947331,-0.022593932636,-0.099337441302,6.112048859612e-05,5.314442683658e-05,6
109,5.450000000000,0.997333333333,0.040000000000,-0.400000000000,2.000000000000,0.498666666667,0.020000000000,0.076704544916,-0.451955508345,0.234227540927,0.190730322380,0.492278204423,-0.042223165672,0.848234235253,1.335973785791,-1.012756573403,1.768145726858,0.935550298336,-0.541517402913,-0.275586440806,0.048756065525,0.011469456104,0.000883201445,0.044643075315,-0.014861908278,-0.064586166949,8.323633853787e-05,7.221565787285e-05,5
110,5.500000000000,0.998875000000,0.022500000000,-0.300000000000,2.000000000000,0.499437500000,0.011250000000,0.077475378249,-0.451955508345,0.234227540927,0.190507793163,0.492112531263,-0.042118520342,0.848385565390,1.337879075781,-1.012307406992,1.768176820210,0.937292822680,-0.542100531723,-0.278106574962,0.028407668297,0.006701303042,0.000448325031,0.025971745307,-0.008704852406,-0.037558082855,5.337473675802e-05,4.624488890802e-05,5
111,5.550000000000,0.999666666667,0.010000000000,-0.200000000000,2.000000000000,0.499833333333,0.005000000000,0.077871211583,-0.451955508345,0.234227540927,0.190393513197,0.492027434662,-0.042064781737,0.848463238927,1.338814552620,-1.012086443099,1.768190559361,0.938147472866,-0.542387888153,-0.279342249091,0.012960492122,0.003062142902,0.000187431195,0.011838946293,-0.003983151061,-0.017116332102,5.614856879537e-05,4.857876366126e-05,4
112,5.600000000000,0.999958333333,0.002500000000,-0.100000000000,2.000000000000,0.499979166667,0.001250000000,0.078017044916,-0.451955508345,0.234227540927,0.190351408649,0.491996079658,-0.042044982993,0.848491849243,1.339175124993,-1.012001192702,1.768195563329,0.938476717309,-0.542498846829,-0.279818208172,0.003605723728,0.000852503969,0.000050039678,0.003292444432,-0.001109586759,-0.004759590808,5.049462032068e-05,4.365605888005e-05,3
113,5.650000000000,1.000000000000,0.000000000000,0.000000000000,2.000000000000,0.500000000000,0.000000000000,0.078037878249,-0.451955508345,0.234227540927,0.190345393652,0.491991600213,-0.042042154588,0.848495936156,1.339175124993,-1.012001192702,1.768195563329,0.938476717309,-0.542498846829,-0.279818208172,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,7.132795329138e-05,6.165033058208e-05,1
